k2id,jmag,jmag_er,hmag,hmag_er,kmag,kamg_er,vmag,plx,plx_er,bprp,ruwe,gof_al,d,mass,mass_er,teff,teff_er
210721261,9.571,0.018,8.947,0.02,8.69,0.017,13.31,23.142,0.021,2.393879,1.2102776,5.51605,18.857756,0.517,0.0028,3488.0,43.0
210491860,9.308,0.017,8.706,0.03,8.486,0.018,12.54,21.452,0.023,1.9621143,1.3198472,8.710195,45.439148,0.5767,0.0029,3701.0,43.0
247589423,9.096,0.018,8.496,0.013,8.368,0.017,11.101,16.982,0.019,1.4870806,1.2327719,6.485043,17.94124,0.6721,0.0025,4589.0,77.0
210596446,9.524,0.019,8.901,0.031,8.653,0.02,12.834,22.726,0.017,2.199377,1.2046871,5.547171,19.597422,0.5296,0.0033,3665.0,43.0
247523445,12.562,0.017,11.992,0.019,11.648,0.018,18.34,24.654,0.063,3.7070951,1.0684454,2.1847372,8.223953,0.1357,0.0011,2900.0,42.0
246707008,11.932,0.019,11.355,0.021,11.026,0.015,17.28,24.448,0.039,3.2821007,0.9887119,-0.2915494,2.6429877,0.1806,0.0013,2993.0,42.0
247862511,11.588,0.019,10.973,0.018,10.676,0.016,16.55,22.336,0.032,3.047492,1.0567849,1.2630365,2.6594822,0.2339,0.0018,3094.0,42.0
246863569,10.895,0.018,10.281,0.021,10.037,0.019,15.61,20.317,0.02,2.7550125,1.1519803,4.016997,0.94406223,0.3452,0.0029,3165.0,42.0
247019334,11.211,0.018,10.644,0.019,10.375,0.016,15.457,17.619,0.023,2.784213,1.1358705,3.7937467,2.625498,0.3409,0.0024,3311.0,42.0
247139505,10.794,0.024,10.177,0.033,9.979,0.017,15.076,23.275,0.02,2.8254795,1.236391,6.8603997,5.4598227,0.3107,0.0024,3299.0,43.0
247899959,12.075,0.017,11.465,0.02,11.205,0.02,17.2,18.482,0.038,3.0954933,1.0957832,2.1262689,2.7303574,0.2212,0.0022,3050.0,42.0
246900928,7.839,0.013,7.42,0.021,7.351,0.019,9.31,20.616,0.018,1.0530233,1.0408796,1.2216578,10.384607,0.9446,0.0109,5163.0,77.0
247110096,10.907,0.015,10.321,0.019,10.046,0.018,15.454,24.168,0.022,2.9515228,1.1980227,5.692376,5.3117914,0.2903,0.0024,3216.0,42.0
247069684,11.849,0.016,11.241,0.021,10.966,0.016,17.08,21.588,0.031,3.0574532,1.0239731,0.74471664,2.1694658,0.2111,0.0016,3022.0,42.0
246911984,10.859,0.016,10.229,0.021,9.962,0.017,15.09,21.483,0.021,2.7609415,1.2430022,6.636483,4.417703,0.3383,0.0025,3316.0,42.0
246808055,8.061,0.013,7.67,0.017,7.553,0.021,9.65,19.196,0.025,1.0850573,1.180311,4.4813843,15.886723,0.9177,0.0121,5027.0,76.0
247864824,10.79,0.017,10.185,0.02,9.923,0.018,14.61,16.802,0.018,2.474496,1.1733502,4.0413485,2.238865,0.4282,0.003,3458.0,42.0
247094343,9.777,0.018,9.153,0.021,8.94,0.018,13.338,23.803,0.017,2.3222656,1.1121535,3.4026084,16.487818,0.4656,0.003,3558.0,43.0
247813004,12.515,0.019,11.91,0.019,11.645,0.019,17.79,17.511,0.053,3.1457224,1.1223859,2.6652634,4.588743,0.1898,0.0018,3011.0,42.0
247318877,11.113,0.016,10.523,0.019,10.281,0.018,16.13,17.277,0.021,2.7082071,1.1967921,4.133069,0.18749921,0.3616,0.0028,3079.0,42.0
246807491,11.384,0.018,10.79,0.021,10.526,0.018,16.47,21.018,0.025,2.9184856,1.1719139,5.238235,3.9633486,0.2674,0.0023,3060.0,42.0
247441866,11.95,0.018,11.341,0.021,11.073,0.016,17.23,23.127,0.036,3.1361666,0.9996131,0.020633353,0.4443288,0.1869,0.0014,3009.0,42.0
247153621,10.163,0.016,9.506,0.019,9.266,0.018,14.045,20.065,0.022,2.501134,1.1117162,2.7459831,17.587505,0.473,0.003,3435.0,42.0
247164626,9.948,0.017,9.363,0.021,9.12,0.02,13.598,22.268,0.022,2.3746452,1.2172375,5.486872,17.274214,0.4597,0.0033,3522.0,43.0
247032724,12.83,0.018,12.204,0.017,11.917,0.02,18.45,16.555,0.053,3.2193937,0.9973233,-0.054009818,1.3232359,0.1769,0.0017,2931.0,42.0
246996958,10.86,0.021,10.283,0.025,10.02,0.02,15.005,19.297,0.02,2.722661,1.1769052,5.352646,1.036616,0.3648,0.0031,3344.0,43.0
247185579,10.822,0.022,10.224,0.033,9.994,0.018,14.993,20.633,0.02,2.7073555,1.2277187,7.1580377,3.5969086,0.3466,0.0027,3336.0,43.0
247649755,10.885,0.024,10.207,0.033,10.01,0.017,15.04,18.516,0.021,2.7130642,1.1851923,4.9380584,1.5981196,0.3803,0.0027,3341.0,43.0
247306074,10.892,0.022,10.349,0.033,10.084,0.017,14.98,19.426,0.02,2.6846304,1.1560981,4.671218,1.7377939,0.3528,0.0026,3363.0,43.0
247783757,10.191,0.016,9.531,0.017,9.316,0.013,14.063,20.516,0.021,2.5290155,1.0597734,1.7101436,13.900399,0.4568,0.0022,3439.0,42.0
247013709,11.579,0.018,10.988,0.021,10.725,0.016,16.27,17.207,0.029,2.8678093,1.0819831,2.101244,2.3715775,0.2982,0.0022,3172.0,42.0
246971978,11.802,0.016,11.295,0.02,10.948,0.016,15.877,14.142,0.031,2.6836214,1.1239252,3.2939315,1.3055725,0.3268,0.0024,3368.0,42.0
246953721,12.163,0.019,11.551,0.021,11.252,0.019,17.69,16.471,0.114,3.4315662,0.9998411,0.024936214,20.553988,0.2436,0.0028,2951.0,42.0
246884081,12.009,0.018,11.465,0.021,11.143,0.016,17.31,18.692,0.036,3.2289076,1.1018622,2.7025533,3.7433476,0.2252,0.0018,3004.0,42.0
247337843,7.966,0.021,7.436,0.017,7.337,0.015,9.78,23.68,0.017,1.2474031,1.0369015,1.0847975,8.514525,0.8304,0.005,4781.0,78.0
247744104,9.281,0.018,8.643,0.017,8.412,0.015,12.276,21.616,0.022,1.964818,1.059193,1.6277152,21.818115,0.5858,0.0024,3822.0,76.0
246624367,12.328,0.034,11.739,0.034,11.356,0.024,17.22,20.313,0.049,3.1812553,1.0436829,1.503004,3.886338,0.1868,0.0022,3114.0,43.0
247560983,12.883,0.017,12.269,0.022,11.965,0.018,18.44,19.399,0.07,3.480711,1.0095522,0.28043127,1.5633911,0.1481,0.0013,2944.0,42.0
247969085,10.631,0.017,10.011,0.017,9.771,0.016,14.755,19.799,0.018,2.7255583,1.279931,8.0435705,5.1566677,0.3952,0.0026,3351.0,42.0
246642267,11.245,0.021,10.639,0.025,10.348,0.016,16.05,22.131,0.025,2.9861012,1.1009713,2.697855,1.3555759,0.2757,0.0021,3139.0,42.0
246928683,11.652,0.016,11.009,0.021,10.754,0.016,16.48,19.838,0.027,3.046856,1.0617995,1.699823,1.5560764,0.2547,0.002,3132.0,42.0
248170923,11.067,0.016,10.496,0.02,10.205,0.02,15.83,24.409,0.023,2.9176044,1.1684852,4.5769744,1.6905439,0.2669,0.0025,3151.0,42.0
247308468,10.281,0.017,9.628,0.02,9.387,0.014,14.36,22.052,0.019,2.6833782,1.2569633,7.046046,4.822585,0.4194,0.0023,3366.0,42.0
247395996,12.169,0.018,11.552,0.02,11.263,0.016,17.07,16.611,0.033,3.023386,1.0745463,2.3523922,2.962508,0.2403,0.0019,3111.0,42.0
247381505,11.777,0.016,11.136,0.021,10.892,0.016,16.67,17.433,0.027,2.950492,1.077221,2.4658692,2.5362484,0.2724,0.0021,3114.0,42.0
247793419,10.934,0.018,10.355,0.021,10.092,0.017,14.968,19.325,0.018,2.673521,1.1345441,3.8578959,0.48317122,0.3533,0.0026,3382.0,42.0
246690477,11.304,0.023,10.707,0.03,10.459,0.02,15.892,20.61,0.027,2.9334373,1.1845627,4.110237,4.8611517,0.2814,0.0026,3203.0,43.0
246846196,11.98,0.021,11.32,0.028,11.084,0.025,17.36,20.3,0.053,3.3345451,1.0913674,1.8947732,5.034275,0.2126,0.0026,2985.0,42.0
246816464,11.8,0.02,11.211,0.03,10.926,0.02,16.9,23.187,0.035,3.1336823,1.0983843,2.2332816,2.271586,0.1998,0.0019,3056.0,42.0
246838465,12.567,0.018,12.0,0.021,11.708,0.016,18.05,15.265,0.045,3.197276,1.0088016,0.24029209,0.3652046,0.2121,0.0017,2961.0,42.0
247297768,11.312,0.026,10.773,0.039,10.498,0.029,15.67,20.066,0.091,3.1649828,1.2514564,7.4711223,141.53091,0.2839,0.004,3275.0,43.0
210736105,11.063,0.017,10.483,0.02,10.215,0.016,15.37,19.673,0.022,2.7881794,1.2785263,7.9781246,4.722848,0.3292,0.0024,3291.0,42.0
210889984,8.724,0.011,8.076,0.015,7.936,0.017,11.395,23.211,0.016,1.6734028,1.1111956,3.0745127,11.001968,0.6353,0.0026,4030.0,75.0
