k2id,jmag,jmag_er,hmag,hmag_er,kmag,kamg_er,vmag,plx,plx_er,bprp,ruwe,gof_al,d,mass,mass_er,teff,teff_er
211046168,12.486,0.019,11.85,0.024,11.596,0.018,15.86,7.272,0.029,2.4875717,1.0517503,1.4587959,0.47900182,0.4524,0.0033,3612.0,43.0
211055468,12.854,0.02,12.228,0.021,11.996,0.016,16.83,7.589,0.043,2.7262564,0.946568,-1.4582943,0.0,0.3728,0.0031,3378.0,43.0
211071889,11.366,0.017,10.715,0.015,10.56,0.016,13.968,7.423,0.016,1.7277517,1.0460765,1.2452064,0.0,0.613,0.0026,4036.0,76.0
211156183,13.228,0.02,12.619,0.019,12.38,0.021,17.64,7.746,0.057,2.91426,1.0135275,0.3893486,0.0,0.3092,0.0037,3234.0,42.0
211059658,13.033,0.02,12.458,0.022,12.166,0.021,17.47,7.457,0.075,3.2133503,1.1878479,5.098761,7.769869,0.3525,0.0046,3226.0,42.0
210950265,11.462,0.018,10.786,0.021,10.585,0.018,14.483,7.282,0.02,1.9026098,1.1132265,3.1607063,1.2896379,0.6155,0.0029,3782.0,43.0
211059754,13.671,0.018,13.004,0.027,12.802,0.025,18.12,6.839,0.074,2.9917746,1.086405,2.336161,1.4427067,0.2885,0.0046,3222.0,42.0
211025708,13.41,0.021,12.81,0.026,12.52,0.024,17.98,7.229,0.069,3.0028334,1.0384145,1.1032555,0.7475687,0.3106,0.0045,3185.0,42.0
211005706,13.845,0.018,13.201,0.027,12.945,0.031,18.32,7.249,0.071,3.0461369,1.0051093,0.17080943,0.5048382,0.2543,0.0045,3214.0,42.0
211060078,9.181,0.018,8.941,0.02,8.853,0.016,10.47,7.251,0.022,0.7804346,1.2033594,5.391362,24.269466,1.1242,0.0054,5353.0,78.0
211161968,14.193,0.028,13.578,0.027,13.282,0.032,19.34,7.553,0.122,3.2240982,1.0171729,0.50849,0.55970395,0.2076,0.0047,3020.0,43.0
211129308,11.044,0.015,10.493,0.013,10.372,0.016,13.052,6.276,0.019,1.4149704,0.9955936,-0.096225955,6.1881795,0.6958,0.0026,4547.0,76.0
211038382,14.255,0.028,13.665,0.033,13.4,0.036,19.34,7.255,0.122,3.2467766,1.0513706,1.4732177,1.6015306,0.2046,0.005,3036.0,43.0
211147423,12.864,0.021,12.229,0.013,11.973,0.02,17.43,7.495,0.043,2.7774649,1.0412433,1.1921229,0.63481045,0.3807,0.0037,3186.0,42.0
211019565,11.737,0.017,11.02,0.027,10.852,0.023,14.877,7.391,0.02,2.0543022,1.0752883,2.2337165,1.911851e-15,0.5687,0.0038,3722.0,43.0
211053255,10.616,0.017,10.077,0.028,9.957,0.019,12.397,7.332,0.017,1.2307539,1.1693642,4.6647067,15.015117,0.8041,0.0073,4779.0,77.0
211011910,13.092,0.021,12.429,0.027,12.188,0.022,17.76,7.282,0.053,2.8686714,1.0601745,1.7999848,1.0464766,0.357,0.0041,3155.0,42.0
211135523,11.493,0.018,10.828,0.012,10.655,0.019,14.333,7.208,0.019,1.8187561,1.1168429,3.210314,1.1584765,0.6082,0.0031,3870.0,76.0
211131748,12.621,0.02,12.0,0.013,11.768,0.022,16.94,7.286,0.033,2.5497332,1.0132973,0.3957574,0.0,0.4234,0.0039,3263.0,42.0
211038222,14.331,0.032,13.698,0.031,13.386,0.032,19.27,7.327,0.11,3.238186,1.0502069,1.4679139,1.0543969,0.2039,0.0044,3077.0,43.0
210927253,13.22,0.025,12.633,0.026,12.344,0.022,17.21,7.521,0.058,2.9463444,1.1198117,3.536673,2.221923,0.3234,0.004,3373.0,43.0
210927331,12.918,0.029,12.304,0.033,12.037,0.025,17.21,7.464,0.043,2.7960463,1.0005019,0.037164595,0.020079175,0.372,0.0044,3272.0,43.0
211023176,10.986,0.02,10.353,0.021,10.198,0.018,13.135,7.484,0.015,1.4652519,1.0727754,2.090194,6.533126,0.6649,0.0027,4413.0,77.0
210974893,12.379,0.018,11.722,0.021,11.483,0.016,16.03,7.516,0.03,2.5074873,1.0850873,2.4409716,0.85221034,0.4592,0.003,3498.0,43.0
210939705,13.976,0.021,13.453,0.029,13.122,0.03,18.89,8.013,0.092,3.0913715,0.9361239,-1.8167423,0.0,0.2108,0.0039,3084.0,42.0
211093203,13.363,0.03,12.738,0.036,12.468,0.023,18.21,7.409,0.062,3.0047407,1.0566463,1.5553156,0.6926127,0.3104,0.0041,3103.0,43.0
210939348,12.29,0.016,11.621,0.018,11.39,0.02,15.92,6.663,0.028,2.2684088,1.0579791,1.6500154,0.29184425,0.5179,0.0036,3506.0,42.0
211171449,13.129,0.021,12.502,0.029,12.215,0.019,18.0,7.516,0.051,2.9164333,1.0450416,1.2147114,1.6454483,0.3425,0.0036,3096.0,42.0
211093906,13.721,0.026,13.146,0.033,12.931,0.025,18.8,7.33,0.074,3.043069,1.0686117,1.8726904,2.0034778,0.2531,0.004,3038.0,43.0
211141637,11.252,0.019,10.589,0.03,10.521,0.019,13.696,7.224,0.017,1.6401625,0.99487203,-0.11173639,0.0,0.628,0.003,4158.0,77.0
210919084,12.852,0.02,12.198,0.02,11.957,0.018,16.87,7.149,0.051,2.7598705,1.1235491,3.2662778,3.2456164,0.3995,0.0038,3363.0,43.0
210920246,11.565,0.019,10.867,0.018,10.656,0.015,14.802,7.863,0.023,2.0358124,1.0761502,1.9926189,0.0,0.5784,0.0026,3675.0,43.0
210965731,12.449,0.02,11.835,0.018,11.574,0.018,16.08,7.425,0.033,2.522913,1.0516557,1.292054,0.0,0.4485,0.0034,3506.0,43.0
211150258,14.244,0.026,13.611,0.041,13.333,0.029,19.3,7.571,0.117,3.0576267,1.0004035,0.035614282,0.0,0.2022,0.0043,3044.0,43.0
211120561,11.6,0.017,10.888,0.027,10.707,0.018,14.444,7.295,0.018,1.8534889,0.9828631,-0.4376567,0.0,0.5961,0.0029,3868.0,76.0
211168863,14.248,0.029,13.737,0.045,13.303,0.041,19.3,7.442,0.111,3.3793697,1.048844,1.373725,1.6149611,0.2087,0.0052,3045.0,43.0
211068400,9.949,0.018,9.564,0.026,9.439,0.019,11.283,7.265,0.022,0.99782753,1.1799468,4.5674143,42.528072,0.9982,0.0032,5297.0,78.0
211128116,13.418,0.024,12.844,0.032,12.552,0.025,18.56,7.458,0.076,3.2042303,1.0633842,1.8347483,10.229252,0.2968,0.0045,3021.0,42.0
210871940,13.79,0.019,13.176,0.027,12.921,0.028,18.53,8.291,0.076,3.072917,1.0518576,1.3030572,2.0919225,0.2239,0.0037,3134.0,42.0
210863683,11.633,0.016,10.936,0.02,10.764,0.016,14.799,7.435,0.021,1.9914875,0.979916,-0.4655323,0.0,0.5806,0.0027,3709.0,43.0
211048116,13.181,0.019,12.582,0.021,12.28,0.02,18.17,7.728,0.072,2.941144,1.1809828,4.3577504,4.410177,0.3241,0.0041,3063.0,42.0
211041682,13.468,0.021,12.825,0.026,12.574,0.023,18.36,7.405,0.061,2.9705973,1.0372041,1.0021596,0.6208173,0.2959,0.004,3090.0,42.0
211087059,9.603,0.015,9.202,0.028,9.094,0.018,10.94,7.344,0.017,0.965456,1.1533413,4.150238,21.793716,1.0463,0.0021,5293.0,77.0
211084620,11.449,0.015,10.784,0.026,10.62,0.018,14.122,7.42,0.016,1.7860489,1.0209115,0.61015725,0.0,0.6039,0.0029,3984.0,76.0
210931244,12.061,0.016,11.369,0.018,11.178,0.016,15.561,7.257,0.026,2.296548,1.0450507,1.1349996,4.5880272e-15,0.5222,0.0029,3559.0,43.0
211102300,14.609,0.033,13.976,0.046,13.77,0.044,19.84,7.511,0.164,3.5286007,1.1410297,3.7810152,5.619768,0.1661,0.0049,2998.0,43.0
211069510,12.774,0.018,12.142,0.021,11.886,0.019,17.41,7.323,0.043,2.7174673,1.1166182,3.1755478,1.7833196,0.4025,0.0037,3165.0,42.0
210776021,12.615,0.021,11.936,0.025,11.721,0.019,16.57,7.583,0.04,2.7025805,1.0344882,0.81268096,0.77512544,0.4169,0.0036,3385.0,43.0
210784223,10.766,0.021,10.154,0.024,9.976,0.017,13.137,8.856,0.016,1.5576067,1.1268839,2.991375,5.2552056,0.6435,0.0026,4218.0,77.0
211049922,11.419,0.019,10.784,0.023,10.593,0.018,14.056,7.251,0.015,1.735012,1.1209916,3.3340445,0.0,0.6157,0.0029,4010.0,76.0
210879932,9.624,0.021,9.281,0.02,9.174,0.016,11.101,8.149,0.017,0.97218513,1.2542509,6.5043116,23.291101,1.0006,0.0026,5122.0,79.0
211062846,14.135,0.025,13.498,0.024,13.263,0.035,19.1,7.098,0.09,3.1802654,0.998377,-0.021201933,2.0431945e-15,0.2234,0.0047,3069.0,43.0
210846442,12.694,0.019,12.048,0.027,11.84,0.02,16.86,8.126,0.042,2.736967,1.1038644,2.520979,0.8362806,0.374,0.0036,3313.0,42.0
211152884,13.563,0.023,12.942,0.029,12.682,0.031,18.91,7.342,0.119,3.2045927,1.2159388,5.284703,6.206822,0.2839,0.0062,2969.0,42.0
211062206,12.175,0.017,11.508,0.023,11.277,0.015,16.14,7.445,0.026,2.3377056,1.073541,1.9986484,0.50668347,0.4968,0.0028,3382.0,42.0
210882573,12.938,0.021,12.308,0.025,12.016,0.02,17.02,7.546,0.051,2.7979155,1.0911435,2.3573403,1.8310988,0.3716,0.0039,3342.0,43.0
